Ticker,Revenue,Revenue Growth,Cost of Revenue,Gross Profit,R&D Expenses,SG&A Expense,Operating Expenses,Operating Income,Interest Expense,Earnings before Tax,Income Tax Expense,Net Income,Net Income Com,EPS,EPS Diluted,Dividend per Share,Gross Margin,EBITDA Margin,EBIT Margin,Profit Margin,Free Cash Flow margin,EBITDA,EBIT,Cash and cash equivalents,Short-term investments,Cash and short-term investments,Receivables,Inventories,Total current assets,Total assets,Payables,Short-term debt,Total current liabilities,Long-term debt,Total debt,Total liabilities,Total shareholders equity,Net Debt,Depreciation & Amortization,Operating Cash Flow,Capital Expenditure,Free Cash Flow,priceEarningsToGrowthRatio,dividendYield,enterpriseValueMultiple,netProfitMargin,returnOnAssets,returnOnEquity,returnOnCapitalEmployed,inventoryTurnover,assetTurnover,currentRatio,quickRatio,debtRatio,debtEquityRatio,interestCoverage,Revenue per Share,Book Value per Share,Market Cap,Enterprise Value,PE ratio,PFCF ratio,EV to Sales,Enterprise Value over EBITDA,Earnings Yield,Debt to Equity,Debt to Assets,ROIC,Working Capital,ROE,Gross Profit Growth,EBIT Growth,Operating Income Growth,Net Income Growth,EPS Growth,Operating Cash Flow growth,Free Cash Flow growth,Asset Growth,Book Value per Share Growth,Debt Growth,Sector,2015 PRICE VAR [%],Class
KTOS,763000000.0,-0.0961,583600000.0,179400000.0,18600000.0,153600000.0,174100000.0,5300000.0,39200000.0,-74100000.0,3900000.0,-78000000.0,-78000000.0,-1.35,-1.35,0.0,0.2351,-0.003,-0.0457,-0.102,-0.0066,-2500000.0,-34900000.0,38900000.0,0.0,38900000.0,217500000.0,47400000.0,373200000.0,1131200000.0,44600000.0,1100000.0,226100000.0,655400000.0,656500000.0,906900000.0,224300000.0,257066361.9,32400000.0,6600000.0,-11600000.0,-5000000.0,16.20936225,0.0,10.55393306,-0.102228047,-0.179125,-0.2426125,0.0038,12.5082,0.67450495,1.651,1.134011499,0.5804,2.428325,-0.8903,13.2465,3.894,295917030.4,913517030.4,0.0,0.0,1.1973,0.0,-0.13175,2.428325,0.5804,0.0038,147100000,-0.24205,-0.1227,-1.1198125,-0.7088,-1.0968,-1.0769,-0.678,-1.6944,-0.0702,-0.2523,0.0183,Industrials,-17.83566949,0
TRN,5811623250.0,0.4134,2893247664.0,1550200000.0,0.0,403600000.0,403600000.0,660809250.0,103553750.0,520197135.2,135910625.0,414820319.0,412967495.5,4.35,4.19,0.35,0.2512,0.238,0.1988,0.11,0.1043,976678204.7,704315387.1,668219250.0,0.0,84388500.0,405300000.0,243529375.0,275370000.0,8695300000.0,295400000.0,2798000.0,121802000.0,73960000.0,3334118750.0,5297900000.0,2995900000.0,4745816.0,244600000.0,770537959.3,-175800000.0,367551375.0,5.751804188,0.013945594,3.255454521,0.109918963,0.0558,0.2264,0.0425,6.553,0.709578738,2.005,1.427704052,0.4042,1.1731,6.3413,40.8609,19.84,3138515564.0,6332064469.0,4.6358,4.7327,3.5537,9.8738,0.17425,1.1731,0.4042,0.0425,97410000,0.2264,0.4863,0.5985,0.5253,0.8061,0.8277,0.2371,1.79425,0.189,0.262,0.1755,Industrials,-13.26814924,0
SPGI,5051000000.0,0.0742,1651000000.0,2153408831.0,0.0,818209625.0,1392664375.0,122000000.0,59000000.0,130000000.0,135910625.0,-115000000.0,-115000000.0,-0.42,-0.42,1.2,0.6731,0.064,0.0374,-0.023,0.2247,323000000.0,189000000.0,668219250.0,3000000.0,448755875.0,719095625.0,0.0,1679544766.0,6773000000.0,191000000.0,0.0,925910625.0,795000000.0,795000000.0,5424000000.0,488000000.0,-168994603.1,134000000.0,770537959.3,-92000000.0,367551375.0,16.20936225,0.01419141,21.24082482,-0.022767769,-0.179125,-0.2357,0.0,0.0,0.745755204,1.011,0.875510204,0.1174,1.6291,3.2034,18.6041,1.797,8118979393.0,8684481125.0,0.0,21.2846,4.4453,25.603525,-0.0047,1.6291,0.1174,0.0,42000000,-0.2357,0.0835,-0.8984,-0.9109,-1.0836,-1.0838,1.1893125,1.6152,0.1175,-0.35185,-0.005,Industrials,12.65379532,1
RYAAY,5811623250.0,0.1064,2893247664.0,2153408831.0,0.0,818209625.0,1386795048.0,660809250.0,103553750.0,520197135.2,94360385.14,414820319.0,412967495.5,2.542,2.5351,0.0,0.3309,0.2806,0.1339,0.1431,0.107,976678204.7,704315387.1,668219250.0,0.0,448755875.0,79917469.05,3438789.546,1679544766.0,11956184656.0,206327372.8,44812500.0,925910625.0,1354699625.0,3334118750.0,7601513067.0,3681276750.0,4745816.0,274576875.0,770537959.3,-329093375.0,367551375.0,3.220970583,0.002559596,5.706742011,0.103798122,0.0884,0.1591,0.1094,24.3218125,0.571566369,2.0825,1.450780391,0.3499,0.9385,8.1082,12.9426,15.9752,8118979393.0,1148673600.0,23.7285,51.7294375,2.2776,10.0823,0.0421,0.9385,0.3499,0.1094,554673000,0.1591,0.0636,-0.0352,-0.0161,-0.0147,-0.0001,0.095,-0.189,0.0572,0.0931,-0.0543,Industrials,29.90702737,1
HTZ,5811623250.0,-0.1206,2893247664.0,2153408831.0,0.0,818209625.0,1392664375.0,386000000.0,103553750.0,-99000000.0,-17000000.0,-82000000.0,-82000000.0,-0.9,-0.9,0.0,0.424,0.362,0.0547,-0.009,0.0043,976678204.7,518000000.0,668219250.0,0.0,84388500.0,719095625.0,67000000.0,275370000.0,11956184656.0,431050863.6,2798000.0,121802000.0,73960000.0,3334118750.0,7722981625.0,2464000000.0,4745816.0,274576875.0,770537959.3,-329093375.0,41000000.0,16.20936225,0.0,2.936057513,-0.008654354,0.0558,-0.0333,0.0425,24.3218125,0.395038566,2.005,1.427704052,0.6668,2.428325,0.8395,69.69345,27.077,2233014422.0,8684481125.0,0.0,51.7294375,1.8199,5.2876,-0.0361,2.428325,0.6668,0.0425,97410000,-0.0333,0.5262125,-0.6046,-0.7053,-1.2715,-1.25,-0.1815,-0.8694,-0.0179,-0.1097,-0.0194,Industrials,-43.12550247,0
IEX,2147767000.0,0.0611,1198452000.0,949315000.0,0.0,504419000.0,518091000.0,431224000.0,41895000.0,392440000.0,113054000.0,279386000.0,279386000.0,3.48,3.45,1.07,0.442,0.238,0.2022,0.13,0.1497,511242000.0,434335000.0,509137000.0,0.0,448755875.0,256040000.0,237631000.0,1075791000.0,2903463000.0,127462000.0,44812500.0,411968000.0,760399000.0,859345000.0,1417012000.0,1486451000.0,257066361.9,76907000.0,367961000.0,-46537000.0,321424000.0,20.81641558,0.014740152,13.85909429,0.130082081,0.294875,0.188,0.1295,9.1668,0.739725975,2.611,1.85736999,0.296,0.5781,10.3672,26.9431,18.647,6180223638.0,6530431638.0,22.3678,19.3048,3.0406,12.7737,0.0447,0.5781,0.296,0.1295,554673000,0.188,0.087,0.0987,0.0903,0.0947,0.119,-0.0836,-0.1326,0.0055,-0.0336,0.1104,Industrials,-0.014722836,0
EFX,2436400000.0,0.0575,844700000.0,1591700000.0,0.0,751700000.0,953500000.0,638200000.0,68600000.0,520197135.2,135910625.0,367400000.0,367400000.0,3.03,2.97,1.0,0.6533,0.345,0.2611,0.151,0.2175,840400000.0,636200000.0,128300000.0,0.0,128300000.0,337200000.0,0.0,590500000.0,4661000000.0,20300000.0,44812500.0,823100000.0,1145700000.0,1526100000.0,2426400000.0,2200100000.0,257066361.9,204200000.0,616200000.0,-86400000.0,367551375.0,25.25707055,0.013061122,12.55764841,0.150796257,0.294875,0.167,0.0984,0.0,0.522720446,0.717,0.565544891,0.3274,0.6937,9.2741,20.1023,18.153,8118979393.0,8684481125.0,26.6898,18.5003,4.5763,13.2671,0.0375,0.6937,0.3274,0.0984,-232600000,0.167,0.0495,0.0414,0.0442,0.0443,0.0448,0.083,0.0908,0.0267,-0.0437,0.0583,Industrials,38.52233716,1
ROK,5811623250.0,0.0428,2893247664.0,2153408831.0,0.0,818209625.0,1392664375.0,660809250.0,59300000.0,520197135.2,135910625.0,414820319.0,412967495.5,5.34,5.24,1.55,0.4158,0.203,0.1802,0.125,0.1348,976678204.7,704315387.1,668219250.0,5000000.0,448755875.0,719095625.0,243529375.0,1679544766.0,6224300000.0,431050863.6,44812500.0,925910625.0,900400000.0,1225400000.0,3566200000.0,2658100000.0,-168994603.1,152500000.0,770537959.3,-140600000.0,367551375.0,16.49690856,0.023497681,11.68747697,0.124828263,0.2876,0.311,0.1898375,11.0043,1.064135726,2.325,1.793983807,0.1969,0.461,18.4580625,47.9964,19.262,8118979393.0,8684481125.0,18.3746,16.986,2.1975,10.8135,0.0544,0.461,0.1969,0.1898375,554673000,0.311,0.07,0.1456,0.1363,0.0932,0.1013,0.0182,0.0272,0.065,0.037,0.1303,Industrials,-5.403115866,0
WM,5811623250.0,0.0009,2893247664.0,2153408831.0,0.0,818209625.0,1392664375.0,660809250.0,103553750.0,520197135.2,135910625.0,414820319.0,412967495.5,2.8,2.79,1.5,0.3568,0.248,0.1555,0.093,0.0843,976678204.7,704315387.1,668219250.0,0.0,448755875.0,719095625.0,106000000.0,1679544766.0,11956184656.0,431050863.6,44812500.0,925910625.0,1354699625.0,3334118750.0,7722981625.0,3681276750.0,257066361.9,274576875.0,770537959.3,-329093375.0,367551375.0,16.2324518,0.032890799,8.856074498,0.092740783,0.1213,0.2213,0.0818,24.3218125,0.657181763,1.012,0.930846485,0.443,1.6084,4.6717,30.5642,12.81,8118979393.0,8684481125.0,18.3286,19.9157,2.2598,9.1175,0.0546,1.6084,0.443,0.0818,41000000,0.2213,0.0253,1.2574875,1.1228,1.5229,1.485725,-0.0505,-0.0034,-0.0578,0.0531,-0.0774,Industrials,6.238259368,1
RHI,4695014000.0,0.1058,2772098000.0,1922916000.0,0.0,818209625.0,1392664375.0,496625000.0,0.0,497349000.0,135910625.0,305928000.0,305928000.0,2.28,2.26,0.72,0.4096,0.117,0.1059,0.065,0.0592,547030000.0,497349000.0,287119000.0,0.0,287119000.0,657676000.0,0.0,1323283000.0,1647267000.0,175107000.0,140000.0,623362000.0,1159000.0,1299000.0,667409000.0,979858000.0,-168994603.1,49681000.0,340698000.0,-62830000.0,277868000.0,23.57835159,0.013531158,13.71324415,0.065160189,0.294875,0.3122,0.1898375,0.0,2.232700923,2.123,1.5156442,0.0008,0.0013,0.0,34.9441,7.293,7937225063.0,7651405063.0,25.6053,28.2286,1.6297,13.9872,0.0391,0.0013,0.0008,0.1898375,554673000,0.3122,0.116,0.2509,0.2523,0.2131,0.2324,0.1018,0.0876,0.1053,0.0798,-0.0903,Industrials,-17.38908297,0
AL,1050493000.0,0.2234,0.0,1050493000.0,0.0,82422000.0,435127000.0,615366000.0,103553750.0,394776000.0,135910625.0,255998000.0,255998000.0,2.51,2.38,0.13,1.0,0.672,0.5433125,0.244,-0.28425,952023000.0,615366000.0,290288000.0,0.0,84388500.0,0.0,0.0,275370000.0,10691180000.0,190952000.0,2798000.0,121802000.0,73960000.0,3334118750.0,7722981625.0,2772062000.0,4745816.0,274576875.0,769018000.0,-329093375.0,-237679625.0,13.18179453,0.003628079,3.849487919,0.243693199,0.0558,0.0923,0.0425,0.0,0.09825791,2.005,1.427704052,0.6202,2.392,2.7896,10.2845,27.139,3512894059.0,8684481125.0,13.6693,0.0,9.0632,9.7965,0.0732,2.392,0.6202,0.0425,97410000,0.0923,0.2234,0.2667,0.2667,0.3444,0.3351,0.1755,0.3232,0.1456,0.0919,0.1328,Industrials,-2.185446086,0
TDG,2372906000.0,0.2331,1105032000.0,1267874000.0,0.0,276446000.0,340054000.0,660809250.0,103553750.0,321884000.0,135910625.0,180284000.0,180284000.0,3.16,3.16,1.55,0.5343,0.323,0.2822,0.076,0.2137,765957000.0,669572000.0,668219250.0,0.0,448755875.0,351307000.0,243529375.0,1679544766.0,6756848000.0,115741000.0,44812500.0,585907000.0,1354699625.0,3334118750.0,7722981625.0,-1556099000.0,257066361.9,96385000.0,541222000.0,-34146000.0,367551375.0,29.84733508,0.052068448,21.24082482,0.07597604,0.137,-0.1159,0.1037,5.4384,0.351185346,2.884,1.998363221,0.85145,-1.436475,1.9258,41.635,-17.966875,8118979393.0,8684481125.0,58.3323,20.7178,6.8986,21.3716,0.0171,-1.436475,0.85145,0.1037,554673000,-0.1159,0.208,0.222,0.238,0.3705,0.3222,0.151,0.1666,0.0989,-0.35185,0.3039,Industrials,15.52466633,1
CAJ,5811623250.0,-0.1217,2893247664.0,2153408831.0,21775625.0,818209625.0,1392664375.0,660809250.0,4175086.424,520197135.2,135910625.0,414820319.0,412967495.5,1.9124,1.9124,0.01,0.4994,0.0014,0.1002,0.0006,0.0992,976678204.7,704315387.1,668219250.0,5000000.0,448755875.0,719095625.0,243529375.0,1679544766.0,11956184656.0,431050863.6,8500475.96,925910625.0,9585998.43,18086474.39,7722981625.0,3681276750.0,4745816.0,274576875.0,770537959.3,-329093375.0,367551375.0,3.220970583,0.052068448,1.374458537,0.068360551,0.0014,0.0856,0.0923,6.4375,0.835590943,0.0217,1.706033022,0.0005,0.0007,18.4580625,69.69345,21.8719,8118979393.0,1148673600.0,16.5551,0.0974,2.2776,10.0823,0.0604,0.0007,0.0005,0.0923,554673000,0.0856,-0.0899,-0.0321,-0.0524,-0.028,0.003,0.0114,0.1764,-0.0756,-0.0877,-0.3067,Industrials,-0.971931945,0
CNI,5811623250.0,0.0507,2893247664.0,2153408831.0,0.0,0.0,1220309811.0,660809250.0,103553750.0,520197135.2,135910625.0,414820319.0,412967495.5,3.3219,3.3133,0.778,0.4979,0.4096,0.3899,0.2246,0.186,976678204.7,704315387.1,443201376.9,0.0,443201376.9,719095625.0,243529375.0,1679544766.0,11956184656.0,431050863.6,44812500.0,925910625.0,1354699625.0,3334118750.0,7722981625.0,3681276750.0,4745816.0,274576875.0,770537959.3,-329093375.0,367551375.0,16.4727929,0.015679709,10.46745115,0.261002143,0.112,0.2351,0.0979,24.3218125,0.382933064,0.7788,0.655611086,0.2642,0.6215,12.752,17.1966,14.1386,914907044.1,1148673600.0,20.7442,25.0329,2.2776,10.0823,0.0482,0.6215,0.2642,0.0979,-208000000,0.2351,0.0747,0.0978,0.0932,0.1102,0.1402,0.1306,0.2702,-0.0381,-0.0209,-0.0222,Industrials,-16.3024425,0
SPAR,506764000.0,0.0793,451510000.0,55254000.0,3851000.0,51205000.0,56405000.0,-1151000.0,341000.0,-930000.0,-2103000.0,1173000.0,1173000.0,0.03,0.03,0.1,0.109,0.015,-0.0012,0.002,0.0073,7789000.0,-589000.0,28570000.0,0.0,28570000.0,48362000.0,71163000.0,161251000.0,238813000.0,22762000.0,59000.0,60620000.0,5202000.0,5261000.0,70195000.0,168760000.0,-23309000.0,8378000.0,6506000.0,-2815000.0,3691000.0,29.84733508,0.020226711,21.24082482,0.002314687,0.0078,0.007,-0.0048,6.6425,2.122011783,2.66,1.26908611,0.022,0.0312,-1.7273,14.7956,4.927,179276317.0,155967317.0,58.8168125,48.8107,0.3078,20.024,0.0057,0.0312,0.022,-0.0048,100631000,0.007,0.2217,0.9219,0.8596,1.1964,1.1667,-0.5013,-0.6195,-0.0571,-0.0364,-0.0148,Industrials,-40.5048012,0
NMFC,135601000.0,0.435875,16024000.0,119577000.0,0.0,4998000.0,29303000.0,90274000.0,13269000.0,46504000.0,929000.0,45575000.0,45575000.0,0.88,0.86,1.48,0.8818,0.441,0.4408,0.328,-0.28425,59773000.0,59773000.0,23445000.0,0.0,84388500.0,21146000.0,0.0,275370000.0,1514920000.0,37229000.0,2798000.0,121802000.0,73960000.0,670608000.0,712750000.0,802170000.0,4745816.0,0.0,-289571000.0,0.0,-237679625.0,11.14939954,0.052068448,8.893294366,0.322629035,0.0558,0.0568,0.0425,0.0,0.089510337,2.005,1.427704052,0.4427,0.836,4.5047,2.6154,15.472,865299700.8,1951539982.0,16.9773,0.0,9.4101,13.5657,0.0589,0.836,0.4427,0.0425,97410000,0.0568,0.3158,-0.0347,0.7869,-0.264,-0.5,-1.1847875,-1.97835,0.48485,-0.1648,0.0,Industrials,-3.720317647,0
BLDP,68721000.0,0.122,58475000.0,10246000.0,14294000.0,17715000.0,38300000.0,-28054000.0,942000.0,-29011000.0,417000.0,-29428000.0,-29428000.0,-0.2,-0.2,0.0,0.1491,-0.327,-0.3259875,-0.2,-0.28425,-22459000.0,-28069000.0,23671000.0,0.0,23671000.0,13146000.0,12538000.0,50649000.0,127949000.0,12556000.0,1537000.0,24901000.0,9226000.0,10763000.0,48715000.0,81928000.0,4745816.0,5610000.0,-20671000.0,-4240000.0,-24911000.0,16.20936225,0.0,10.55393306,-0.18782313,-0.179125,-0.2426125,-0.1088625,5.1621,0.537096812,2.034,1.478534999,0.0841,0.1314,-11.0748375,0.687,0.819,914907044.1,1148673600.0,0.0,0.0,2.2776,10.0823,-0.101,0.1314,0.0841,-0.1088625,25748000,-0.24205,-0.3208875,-0.4227,-0.4482,-0.3561,0.5833,-0.1869,-0.4095,0.0643,0.0012,-0.155,Industrials,-14.75410349,0
WCN,2079166000.0,0.078,1138388000.0,940778000.0,0.0,229474000.0,490442000.0,450336000.0,64674000.0,384860000.0,135910625.0,232525000.0,232525000.0,1.247,1.24,0.371,0.4525,0.34,0.2162,0.112,0.1506,707478000.0,449534000.0,14353000.0,0.0,14353000.0,259969000.0,0.0,366144000.0,5245267000.0,120717000.0,16095000.0,360311000.0,1354699625.0,1987247000.0,3011526000.0,2228185000.0,257066361.9,257944000.0,545077000.0,-231856000.0,313221000.0,22.55820664,0.011230144,10.22060332,0.111835707,0.0894,0.1044,0.0577,0.0,0.396388973,1.016,0.761347836,0.3789,0.8919,6.9508,11.1589,11.959,5460050607.0,7432944607.0,23.5178,17.4453,3.575,10.5063,0.0425,0.8919,0.3789,0.0577,5833000,0.1044,0.0889,0.1405,0.1415,0.1884,0.1842,0.1261,0.0982,0.0357,0.0852,-0.0471,Industrials,28.71973324,1
ABM,4649700000.0,0.0501,2893247664.0,489200000.0,0.0,348200000.0,374400000.0,114800000.0,10700000.0,119300000.0,43700000.0,75600000.0,75600000.0,1.35,1.32,0.62,0.1052,0.04,0.028,0.016,0.018,186400000.0,130000000.0,36700000.0,0.0,36700000.0,687300000.0,0.0,927200000.0,2192900000.0,173700000.0,0.0,526400000.0,319800000.0,319800000.0,1224100000.0,968800000.0,257066361.9,56400000.0,121200000.0,-37400000.0,83800000.0,18.76671151,0.024387435,9.523945225,0.016259113,0.1563,0.078,0.044,0.0,2.120342925,1.761,1.375379939,0.1458,0.3301,12.1495,69.69345,17.269,1540856947.0,1823956947.0,20.4741,18.5036,0.3923,9.7852,0.0488,0.3301,0.1458,0.044,400800000,0.078,0.055,0.0664,0.0902,0.037,0.015,-0.1042,-0.1856,0.0348,0.0333,0.0156,Industrials,1.749590146,1
ALK,5368000000.0,0.0411,2441000000.0,2153408831.0,0.0,818209625.0,1392664375.0,660809250.0,48000000.0,520197135.2,135910625.0,414820319.0,412967495.5,4.47,4.42,0.625,0.5453,0.245,0.1906,0.113,0.0626,976678204.7,704315387.1,107000000.0,5000000.0,448755875.0,259000000.0,58000000.0,1639000000.0,6064000000.0,62000000.0,44812500.0,925910625.0,686000000.0,803000000.0,3937000000.0,2127000000.0,-168994603.1,274576875.0,770537959.3,-329093375.0,336000000.0,12.43505993,0.009038693,6.314511206,0.112704918,0.1418,0.2844,0.1826,24.3218125,0.885224274,0.981,0.883303411,0.1324,0.3775,18.4580625,39.6323,15.704,7926084495.0,7512084495.0,13.3691,24.0899,1.3994,5.7039,0.0748,0.3775,0.1324,0.1826,-32000000,0.2844,0.0857,0.1732,0.148,0.1909,0.2314,0.0499,-0.1904,0.0387,0.0829,-0.0781,Industrials,34.96373742,1
TEX,5484000000.0,-0.2259,2893247664.0,1051500000.0,0.0,651500000.0,651500000.0,400000000.0,103553750.0,345600000.0,26600000.0,319000000.0,319000000.0,2.91,2.79,0.2,0.1917,0.116,0.0854,0.058,0.06,633800000.0,468300000.0,478200000.0,0.0,448755875.0,719095625.0,243529375.0,1679544766.0,5928000000.0,431050863.6,44812500.0,925910625.0,1354699625.0,1788800000.0,3888900000.0,2005900000.0,257066361.9,165500000.0,410700000.0,-81500000.0,329200000.0,9.129653542,0.00748534,7.93130243,0.05816922,0.1327,0.159,0.0637,3.5679,0.925101215,2.043,0.952224454,0.3018,0.8918,3.8166,49.9909,18.285,3022192000.0,4332792000.0,9.5808,9.2905,0.7901,6.8362,0.1044,0.8918,0.3018,0.0637,554673000,0.159,-0.2695,0.0655,-0.0456,0.4115,0.4335,1.1788,1.79425,-0.0931,-0.0724,-0.0951,Industrials,-34.37522202,0
HDSN,55810000.0,-0.0482,49364000.0,6446000.0,0.0,7431000.0,7431000.0,-985000.0,641000.0,-1626000.0,-906000.0,-720000.0,-720000.0,-0.02,-0.02,0.0,0.1155,0.0,-0.0176,-0.013,0.0176,-6000.0,-985000.0,935000.0,0.0,935000.0,3968000.0,37017000.0,43328000.0,59935000.0,2529000.0,6320000.0,11214000.0,4389000.0,10709000.0,15936000.0,43999000.0,9774000.0,979000.0,1701000.0,-716000.0,985000.0,16.20936225,0.0,10.55393306,-0.012900914,-0.018,-0.0164,-0.0114,1.5725,0.93117544,3.864,0.43722133,0.1787,0.2434,-1.5367,1.9164,1.511,120758476.0,130532476.0,0.0,51.7294375,2.3389,0.0,-0.0053,0.2434,0.1787,-0.0114,32114000,-0.0164,0.5262125,0.8839,0.8839,0.8768,0.9167,1.1893125,1.1412,0.1445,0.336,-0.3368375,Industrials,-20.58823473,0
CVEO,942891000.0,-0.0943,544921000.0,397970000.0,0.0,70345000.0,540861000.0,-142891000.0,21376000.0,-157664000.0,31379000.0,-189043000.0,-189043000.0,-1.77,-1.77,0.26,0.4221,0.041,-0.1445,-0.2,0.0551,38682000.0,-136288000.0,263314000.0,0.0,263314000.0,160253000.0,13228000.0,463956000.0,1829161000.0,36277000.0,19375000.0,118441000.0,755625000.0,775000000.0,969052000.0,858001000.0,257066361.9,174970000.0,291053000.0,-239072000.0,51981000.0,16.20936225,0.052068448,21.24082482,-0.18782313,-0.1186,-0.2203,-0.061,24.3218125,0.515477314,3.917,3.576185611,0.4237,0.9033,-6.3757,8.8696,8.071,438675338.5,950361338.5,0.0,8.4053,1.0079,24.5686,-0.13175,0.9033,0.4237,-0.061,345515000,-0.2203,-0.1903,-1.1198125,-1.018,-1.4557,-1.255675,-0.1373,-0.0224,-0.1385,-0.35185,0.4848625,Industrials,-63.30749356,0
TRU,1304700000.0,0.1027,500200000.0,804500000.0,0.0,434900000.0,676100000.0,128400000.0,103553750.0,-9900000.0,2600000.0,-12500000.0,-12500000.0,-0.09,-0.09,0.0,0.6166,0.323,0.138,-0.01,-0.0007,421300000.0,180100000.0,77900000.0,0.0,77900000.0,200400000.0,0.0,401000000.0,4665800000.0,106500000.0,44812500.0,329900000.0,1354699625.0,2939900000.0,3894700000.0,587100000.0,257066361.9,241200000.0,154300000.0,-155200000.0,-900000.0,16.20936225,0.002559596,6.987419891,-0.009580747,-0.0495,-0.0213,0.0193,0.0,0.279630503,1.216,0.843588966,0.6301,2.428325,0.9479,8.8574,3.986,3757177246.0,6646577246.0,0.0,51.7294375,4.9074,15.1679,-0.0012,2.428325,0.6301,0.0193,71100000,-0.0213,0.1342,0.0928,-0.2411,0.6439,0.625,0.076,-1.0146,0.0386,-0.0706,0.0255,Industrials,8.543306562,1
XYL,3916000000.0,0.0206,2403000000.0,1513000000.0,21775625.0,818209625.0,1050000000.0,463000000.0,54000000.0,421000000.0,84000000.0,337000000.0,337000000.0,1.84,1.83,0.512,0.3864,0.158,0.1213,0.086,0.0764,617000000.0,475000000.0,663000000.0,0.0,448755875.0,719095625.0,243529375.0,1679544766.0,4833000000.0,338000000.0,44812500.0,903000000.0,1195000000.0,1284000000.0,2706000000.0,2127000000.0,257066361.9,142000000.0,416000000.0,-117000000.0,299000000.0,19.45576047,0.014336718,13.63791131,0.086057201,0.2078,0.1584,0.0862,8.1498,0.810262777,2.286,1.588039867,0.2657,0.6037,8.7963,21.3872,11.617,6923962862.0,7544962862.0,20.6902,23.3131,1.9267,12.2285,0.0483,0.6037,0.2657,0.0862,554673000,0.1584,0.0093,0.3456,0.2755,0.4781,0.4959,0.284,0.4657,-0.0129,-0.0399,0.0346,Industrials,-2.606616307,0
DY,1811593000.0,0.1262,1475045000.0,429062000.0,0.0,161858000.0,274744000.0,154318000.0,27025000.0,66319000.0,26341000.0,39978000.0,39978000.0,1.18,1.15,0.0,0.1858,0.103,0.0514,0.022,-0.0027,185918000.0,162609000.0,20672000.0,0.0,20672000.0,503310000.0,49095000.0,605736000.0,1212354000.0,63318000.0,10938000.0,196532000.0,446863000.0,451982000.0,727420000.0,484934000.0,257066361.9,92772000.0,141900000.0,-102997000.0,-4951000.0,24.0259296,0.0,7.681040101,0.022067871,0.065,0.0824,0.0509,24.3218125,1.494277249,3.082,2.666140883,0.3776,0.944,6.017,53.64,14.359,965490050.2,1402619050.0,24.1017,0.0,0.7742,7.5443,0.0415,0.944,0.3776,0.0509,409204000,0.0824,0.2749,0.7457,0.8838,0.1361,0.1028,0.6856,-1.1176,0.1168,0.1066,0.0129,Industrials,76.14422744,1
CVG,2856000000.0,0.06185,1814000000.0,1041000000.0,8000000.0,715000000.0,890000000.0,151000000.0,19000000.0,129000000.0,13000000.0,120000000.0,120000000.0,1.19,1.13,0.0,0.364495798,0.110644258,0.053221289,0.042016807,0.0342,316000000.0,152000000.0,199000000.0,5000000.0,13000000.0,511000000.0,1758930.0,1626000000.0,2516000000.0,40000000.0,2798000.0,368000000.0,64000000.0,64000000.0,1289000000.0,1227000000.0,-135000000.0,168000000.0,261000000.0,-117000000.0,144000000.0,16.20936225,0.002559596,10.55393306,0.056318405,0.0558,0.07795,0.0425,3.3761,0.501582196,2.005,1.427704052,0.1711,0.3893,1.3205,11.4906,10.419,914907044.1,1148673600.0,14.68245,8.99375,2.2776,10.0823,0.0362,0.3893,0.1711,0.0425,97410000,0.078,0.0722,0.0655,0.061,0.0591,0.0963,0.00735,-0.0882,0.0622,0.0371,0.0,Industrials,24.15527443,1
QUAD,4777600000.0,-0.0038,2893247664.0,970500000.0,0.0,425500000.0,829200000.0,141300000.0,92900000.0,38800000.0,20200000.0,18600000.0,18600000.0,0.39,0.38,1.2,0.2031,0.098,0.0276,0.004,0.0337,468100000.0,131700000.0,40800000.0,0.0,40800000.0,719095625.0,243529375.0,1133900000.0,4008800000.0,406900000.0,44812500.0,862600000.0,1318400000.0,1414600000.0,2856300000.0,1152500000.0,257066361.9,274576875.0,293200000.0,-132400000.0,160800000.0,29.84733508,0.052068448,4.627565157,0.003893168,0.0087,0.0161,0.0276,17.0537,1.191778088,1.315,0.935543705,0.3529,1.2274,1.4177,69.69345,24.263,1121269371.0,2495069371.0,58.8168125,6.7823,0.5222,5.3302,0.017,1.2274,0.3529,0.0276,271300000,0.0161,-0.0236,-0.0679,-0.0063,-0.4277,-0.4179,-0.3353,-0.4647,-0.0377,-0.1152,-0.0072,Industrials,-55.69471282,0
